session id;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction;brick height_rl;paddle speed_rl;ball speed_rl;paddle length_rl;ball size_rl;brick height_multi;paddle speed_multi;ball speed_multi;paddle length_multi;ball size_multi;brick height_single;paddle speed_single;ball speed_single;paddle length_single;ball size_single
8;36.60065;340.6998;20;44;6;0;1;212.1012;0.03423861;1.041402;5;2;5;5;17.75;3.964119;15.0;9.669093;24.38085;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;129.0307;1415.305;34;95;0;1;3;241.1087;0.03132493;0.9042872999999999;5;5;4;4;18.25;5.0;15.0;4.746853;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
6;94.19621;317.5996;21;63;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;2.8743990000000004;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;135.072;415.4998;35;60;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;3.160151;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
9;132.0914;546.7006;32;60;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;33.24057;215.3555;8;13;18;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;2.459704;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;26.620420000000003;150.0;6;17;18;0;1;172.5737;0.03319016;1.1618629999999999;4;3;4;5;15.75;4.38131;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;49.68095;327.5997;9;20;17;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;3.975003;15.0;2.0;20.624470000000002;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;83.73796;477.3;26;61;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;2.409887;15.0;3.967889;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
4;87.63731;740.8038;26;86;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;4;5;15.75;1.0;15.0;3.416665;27.56948;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
2;132.0314;1328.806;33;89;0;1;3;167.3578;0.03786918;1.077184;5;5;3;3;16.5;5.0;15.0;2.0;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
8;39.36071;413.6;18;41;5;0;3;167.3578;0.03786918;1.077184;4;3;4;3;14.75;3.296743;15.0;2.0;29.0894;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
3;115.4526;389.4999;35;62;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.8029300000000004;15.0;4.023492;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
4;134.812;452.9001;31;69;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;29.289340000000003;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
9;70.26021999999999;227.3996;17;53;0;1;5;473.5743;0.007544647;1.154614;5;4;4;4;17.5;1.822181;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
10;61.801219999999994;344.6997;23;54;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.801386;15.0;2.0;19.65714;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;25.580389999999998;248.2995;6;16;15;0;4;151.2152;0.0051441970000000005;1.075917;4;3;3;4;14.0;2.6581490000000003;15.0;2.0;30.0;6.0;4.122887878248963;16.267510156427942;6.4463212900274005;29.199714734115396;4.223322946041168;4.164939362050628;16.362727440475187;6.2251433356533274;29.37612784185803;4.268171478044971
2;108.2538;443.3698;29;65;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;2.5660220000000002;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;78.59881999999999;378.4999;25;50;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;1.973369;15.0;2.0;28.75106;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
10;83.99792;396.0998;24;52;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;2.646566;15.0;2.0;29.51598;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;49.78095;340.2997;15;25;13;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;4.568039;15.0;2.0;23.26474;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;179.4415;945.9074;42;95;0;1;1;212.1012;0.03423861;1.041402;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;29.76049;192.7998;8;16;18;0;1;212.1012;0.03423861;1.041402;4;2;4;5;15.0;3.408384;15.0;4.48033;24.84142;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;49.52094;315.7997;6;13;19;0;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;5.0;15.0;2.0;11.80598;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;111.1334;630.602;29;73;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;4.438374;15.0;2.0;28.769370000000002;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;41.82077;335.8997;11;27;14;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;6.568049;12.81777;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;73.3797;759.4031;23;56;1;0;3;241.1087;0.03132493;0.9042872999999999;4;3;4;3;14.75;5.0;15.0;4.134896;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
4;104.5745;491.6018;27;53;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.631402;15.0;4.3809830000000005;27.2411;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;102.4348;394.7999;23;50;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.21925;15.0;2.0;23.51173;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
9;59.281169999999996;249.9995;18;51;0;1;5;417.9801;0.008333521;1.0543200000000001;5;4;4;4;17.5;1.0;15.0;2.0;20.44104;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
5;120.3918;814.8053;35;68;0;1;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;3.1642959999999998;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;33.50058;335.6998;9;25;15;0;3;167.3578;0.03786918;1.077184;4;4;3;3;14.25;5.0;15.0;5.544194999999999;20.06455;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
3;118.2522;327.1997;28;48;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.464056;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
4;38.400690000000004;208.3997;9;24;15;0;5;473.5743;0.007544647;1.154614;3;3;4;5;14.25;4.908837;15.0;5.0025699999999995;18.84277;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;63.181259999999995;178.6998;21;38;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;1.0;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;147.2746;872.9064;46;103;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
6;68.48052;303.0996;18;51;0;1;6;382.4972;0.009612706;1.019206;5;4;4;4;17.5;3.5294849999999998;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
7;55.98109;278.7995;24;43;0;1;6;382.4972;0.009612706;1.019206;4;3;5;4;16.5;1.370483;15.0;3.895542;25.612270000000002;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;60.041180000000004;373.1997;23;52;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;1.412835;15.0;2.830613;24.42025;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;68.54051;603.885;25;56;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;4.190746;15.0;5.186547;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;65.76098;516.1002;20;45;5;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;3.8494650000000004;15.0;2.0;29.403940000000002;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;80.99842;572.401;25;53;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;2.6055509999999997;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
2;109.4137;555.5447;21;67;0;1;2;422.8975;0.007807532;1.201791;4;3;3;4;14.0;2.329022;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
8;105.4143;376.5997;17;58;0;1;2;422.8975;0.007807532;1.201791;5;3;3;4;14.75;2.2433799999999997;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
5;59.80118;567.6008;17;61;0;1;3;241.1087;0.03132493;0.9042872999999999;5;4;3;5;16.75;2.185808;15.0;2.0;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
8;56.86111;430.7808;9;15;17;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;5.0;15.0;2.0;27.04438;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
10;149.5751;1063.2089999999998;25;53;4;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;5.0;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;56.5611;262.9996;19;44;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;1.793964;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
9;60.5812;605.4013;21;60;0;1;3;167.3578;0.03786918;1.077184;5;4;3;4;16.25;1.642971;15.0;2.0;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
6;102.3148;474.7001;27;53;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;4.841336;15.0;4.097157;23.9879;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
8;54.76106;161.9999;18;45;0;1;5;473.5743;0.007544647;1.154614;5;4;4;4;17.5;1.0;15.0;4.080087000000001;27.744329999999998;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
9;87.6973;545.1007;28;65;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.914668;15.0;4.26635;27.715190000000003;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
8;114.1529;467.5;24;53;0;1;6;382.4972;0.009612706;1.019206;4;3;4;3;14.75;5.0;15.0;2.0;29.743009999999998;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;46.22087;331.8996;11;23;13;0;1;212.1012;0.03423861;1.041402;5;3;4;5;17.25;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;39.90072;268.7995;11;28;10;0;1;212.1012;0.03423861;1.041402;5;3;4;5;17.25;3.8447980000000004;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;16.140179999999997;142.9;7;22;14;0;1;212.1012;0.03423861;1.041402;3;4;5;5;16.25;3.9461169999999997;15.0;7.472688000000001;24.783079999999998;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
2;55.22107;330.1997;27;57;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;5;4;16.5;4.455445;15.0;8.24437;26.94838;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
5;131.0912;486.7001;35;68;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
8;71.87995;387.2732;27;57;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.556061;15.0;4.249784;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
3;38.04068;296.2996;9;29;14;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;5;17.25;5.0;15.0;5.389437;23.74128;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;37.30066;244.8996;10;21;15;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;2.656657;15.0;2.0;20.73849;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;96.31585;622.6019;25;52;0;1;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;4.145861;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;45.88086;333.4997;8;16;19;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;4.688414;15.0;2.0;20.14925;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;84.63781;578.5756;23;61;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;7.7590770000000004;25.47062;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
4;53.401030000000006;191.0997;17;45;0;1;5;473.5743;0.007544647;1.154614;5;4;4;4;17.5;3.013249;15.0;4.094172;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
5;130.8911;455.4;37;65;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;29.377909999999996;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
7;92.05656;261.6995;25;47;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.9347769999999995;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
3;102.8348;518.5003;27;56;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;2.028835;15.0;2.0;22.17902;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
5;138.1327;758.2046;31;69;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;4.093557;15.0;2.0;20.53766;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
3;75.61932;515.4002;20;47;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;1.9995619999999998;15.0;2.0;24.28173;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;60.161190000000005;386.6999;15;24;14;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;4.674684;15.0;3.053435;18.96435;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;23.12034;305.1923;9;13;19;0;1;212.1012;0.03423861;1.041402;4;1;4;5;14.25;1.549787;21.09618;2.0;26.899859999999997;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;18.96024;157.2128;8;16;17;0;1;212.1012;0.03423861;1.041402;3;3;5;5;15.5;2.1118669999999997;15.0;2.0;27.78905;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;81.17839000000001;590.0013;29;76;0;1;2;422.8975;0.007807532;1.201791;4;3;4;4;14.5;3.341424;15.0;3.9575080000000002;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
2;64.10126;394.5674;22;48;0;1;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;1.9597779999999998;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;126.0309;871.1059;38;70;0;1;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;4.332698000000001;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;32.780559999999994;233.8996;8;17;17;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;5;17.25;5.0;15.0;2.0;28.54464;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
8;26.98043;181.9999;10;19;18;0;1;172.5737;0.03319016;1.1618629999999999;4;2;4;5;15.0;5.0;15.0;5.078608;12.11645;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
10;48.62092;294.8779;10;21;15;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;5.0;15.0;2.0972939999999998;27.06125;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;67.4407;373.7998;19;46;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;3.4165910000000004;15.0;2.9801759999999997;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
4;84.83778000000001;411.9995;18;59;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;2.461179;15.0;2.0;28.706879999999998;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
6;77.49901;367.7176;21;53;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;4;4;14.5;3.3478790000000003;18.191029999999998;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
4;61.04121;556.9135;17;47;0;1;3;167.3578;0.03786918;1.077184;5;4;3;4;16.25;3.557461;15.0;2.0;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
8;61.381209999999996;592.1011;19;51;0;1;3;167.3578;0.03786918;1.077184;5;4;3;4;16.25;2.318466;15.0;2.0;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
10;53.601040000000005;576.5724;25;57;1;0;3;167.3578;0.03786918;1.077184;4;3;4;3;14.75;1.544346;15.0;2.0;30.0;6.0;4.236935288300244;16.215649292729093;6.872284651726023;29.26650084481297;4.313119494726679;4.261492118208462;16.690119190695082;6.680774521269117;29.059151269922943;4.451926431614546
5;65.88096;328.1996;25;52;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;1.6659419999999998;15.0;3.168964;25.75463;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
7;63.281259999999996;221.0997;25;52;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;2.567536;15.0;5.068824;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
9;117.6923;304.7997;30;50;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
